Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Label
443,21.0,106,112,4484,35427,799,70,442.5,810,3,359.04,135052.42,41040.59,208.61,303.01,0,0,1,1,0,0,BENIGN
21,1198.0,100,190,39440,14730,1485,81,381.79,828,37,151.77,141443.37,19961.83,1404.55,4969.08,0,0,0,0,1,0,DoS Hulk
22,3207.0,55,135,31517,22446,1096,20,158.86,1327,4,360.02,506546.57,2413.09,7748.27,889.28,0,0,0,0,0,0,DoS Hulk
80,22.0,5,76,21787,21720,637,81,495.72,1272,79,129.33,107573.1,1587.54,8885.87,4035.41,1,0,0,0,1,0,BENIGN
53,14.0,97,76,23487,19937,1051,75,297.69,394,64,7.45,692188.71,20703.86,6312.0,3643.65,0,0,0,0,0,0,BENIGN
443,90.0,23,166,5907,60698,134,60,366.49,816,32,231.72,382791.03,34819.79,2625.91,3430.53,0,0,0,1,0,0,BENIGN
53,62.0,139,30,38380,48745,135,91,384.06,1092,27,458.53,587341.58,5423.6,7680.18,4984.23,0,0,1,0,1,0,BENIGN
443,229.0,27,199,29440,7805,599,94,140.63,121,96,81.79,599725.32,33281.2,8010.75,3236.76,0,0,0,0,1,0,BENIGN
80,131.0,114,105,35447,67011,175,85,491.4,1278,60,64.75,172979.65,14650.18,8263.69,3229.45,0,0,0,0,1,0,BENIGN
22,15.0,56,137,21802,95276,1318,71,229.44,981,23,467.47,234678.3,21372.05,1715.62,230.64,0,0,0,0,1,0,BENIGN
445,8.0,118,35,14943,35249,939,10,383.19,566,93,485.47,923070.23,45624.2,8766.93,1223.64,0,1,0,0,0,0,BENIGN
53,1224.0,67,12,27596,81502,469,41,158.9,718,84,268.77,458603.94,20771.37,9773.8,336.87,0,0,0,0,0,0,DoS Hulk
8080,5.0,144,186,33623,15227,149,55,300.13,770,78,238.69,470257.29,8834.77,7902.58,4884.61,0,0,0,0,1,0,BENIGN
445,404.0,44,2,29316,57313,808,64,266.98,308,78,150.67,339435.44,5994.47,4855.07,3891.49,0,0,0,1,1,0,BENIGN
80,6.0,40,190,49449,52268,733,32,463.88,996,11,154.16,53105.33,15049.81,6914.14,4185.43,0,0,0,0,1,0,BENIGN
21,152.0,115,157,20115,45638,1044,13,121.66,189,74,301.09,215623.28,23485.4,9206.95,3920.59,1,0,0,0,1,0,BENIGN
80,632.0,35,171,9248,47937,471,19,29.18,685,79,111.67,902199.95,1328.54,7536.74,528.0,1,0,0,0,1,0,DoS Hulk
445,486.0,26,68,24983,15713,200,51,148.3,364,73,231.81,790814.72,3251.28,1130.94,3028.39,0,0,0,0,1,0,BENIGN
53,1.0,65,12,47943,21800,473,12,444.63,713,17,470.06,235223.89,32560.46,6872.1,1626.48,0,1,1,0,0,0,BENIGN
443,155.0,113,119,26054,83962,1274,29,326.3,31,76,340.81,586084.83,4422.94,5439.2,4543.44,0,0,0,1,1,0,FTP-Patator
21,69.0,23,151,770,93402,1475,28,196.15,699,6,328.91,370795.57,33669.74,5485.98,4804.5,0,0,0,0,1,0,BENIGN
8080,814.0,54,130,42220,80594,1085,94,308.64,674,98,438.75,144974.28,38181.7,512.25,2317.3,0,0,0,0,0,0,DDoS
8080,3412.0,26,76,3555,19422,292,28,48.79,786,75,299.69,27724.48,14862.41,6328.29,4757.01,1,0,0,0,1,0,DDoS
53,1420.0,39,111,6354,82983,587,8,450.93,1041,23,296.02,871423.96,27015.8,5265.44,3414.65,0,0,0,0,0,0,DoS Hulk
80,42.0,87,21,10590,75098,1086,26,345.85,225,81,402.62,80983.16,24191.8,7097.01,4978.78,0,1,0,0,1,0,BENIGN
80,616.0,47,28,46858,69097,1327,88,75.19,630,25,148.87,426085.57,43063.16,556.64,3086.43,0,1,0,0,1,0,DoS GoldenEye
80,68.0,56,113,24079,24895,845,25,115.11,428,4,8.64,750256.44,14238.79,207.72,1137.6,0,1,0,0,0,0,BENIGN
8080,17.0,92,59,38830,49369,306,91,339.11,330,63,327.73,192020.66,49266.82,4393.71,922.69,0,0,0,1,1,0,BENIGN
445,459.0,61,164,20881,78122,766,28,384.36,326,51,99.26,91783.75,1525.99,8875.48,2878.25,0,0,0,0,1,0,BENIGN
53,736.0,68,70,36182,84829,652,75,413.9,1158,35,317.99,164662.17,8402.3,7204.96,98.28,0,0,0,0,0,0,DoS Hulk
445,4225.0,131,80,42376,55789,815,31,90.48,491,45,91.36,126881.03,10289.28,8055.95,1375.58,0,0,0,0,1,0,DoS Hulk
22,89.0,139,110,4170,64924,527,81,37.03,364,36,344.03,187084.99,4924.6,5631.23,3414.5,0,0,0,1,1,0,BENIGN
22,1216.0,40,70,45006,56620,1365,51,127.71,3,89,213.43,237888.82,26504.49,4169.43,3847.51,0,0,0,1,1,0,DoS Hulk
443,94.0,102,177,3702,45927,1481,44,374.05,1493,29,410.08,404525.36,8946.61,5877.78,2201.76,0,0,0,0,1,0,BENIGN
21,55.0,101,39,28094,7222,829,53,444.23,1293,44,469.69,387253.69,19663.41,5255.25,3261.89,0,0,0,0,0,0,BENIGN
53,11.0,33,102,40455,8448,1181,80,276.95,758,96,231.83,631151.8,23103.97,2828.24,672.72,0,0,0,1,0,0,BENIGN
22,2897.0,89,79,8598,29853,252,23,253.59,32,5,24.11,315355.92,1223.57,1407.84,2520.38,1,0,1,0,1,0,DoS Hulk
53,80.0,92,14,26367,82503,1460,21,190.24,49,20,105.45,980184.04,8098.7,3721.21,3726.68,0,0,0,0,1,0,BENIGN
8080,3802.0,94,5,12175,10159,454,39,164.92,592,58,42.24,107785.83,7193.92,8542.82,4674.64,0,0,0,0,1,0,DoS Hulk
53,747.0,119,54,46376,86270,298,18,440.57,948,34,350.17,583767.89,16566.76,432.09,687.81,0,0,0,1,1,0,DDoS
21,200.0,113,73,9988,99994,546,34,56.85,383,51,399.4,27993.16,19661.66,4096.6,1409.28,0,0,0,0,1,0,BENIGN
22,268.0,135,60,40770,61004,767,50,314.41,580,60,102.55,754050.9,22418.43,4425.62,1575.1,0,0,0,1,1,0,BENIGN
8080,238.0,13,185,6231,92759,367,20,493.84,1479,42,320.0,552346.64,46669.18,9734.59,452.04,0,0,0,0,0,0,BENIGN
53,2530.0,27,150,41187,8290,547,19,154.07,624,66,1.52,632704.0,5137.62,4180.24,433.41,1,0,0,0,1,0,DoS Hulk
21,59.0,112,13,10020,7880,1445,71,452.78,220,44,336.11,105399.23,42737.1,3119.08,547.03,1,0,0,0,1,0,BENIGN
21,276.0,88,29,14335,89814,738,24,374.92,573,85,65.72,283948.59,22549.37,1918.82,4425.48,0,0,0,0,1,0,DDoS
21,28.0,13,136,12104,4880,759,30,156.72,980,96,57.89,498146.84,42725.14,8795.48,2603.17,0,0,0,0,0,0,BENIGN
8080,82.0,94,106,20589,14029,107,66,340.63,1003,79,378.05,90720.03,46529.11,7749.57,2309.81,0,1,0,1,1,0,BENIGN
445,145.0,36,28,9001,70805,1092,62,385.61,885,26,296.01,139948.28,17737.19,6611.42,2424.42,0,0,0,1,0,0,DoS Hulk
8080,31.0,118,190,39063,74033,1265,44,87.54,1006,25,233.48,133951.89,33636.12,6799.16,2569.32,1,1,0,0,1,0,BENIGN
8080,81.0,32,52,36161,73426,235,57,288.08,64,47,53.28,217455.67,32716.34,6430.38,611.8,0,0,0,0,1,0,BENIGN
53,55.0,59,53,40234,16488,526,89,317.21,1197,86,455.41,420922.22,49086.0,3416.98,1333.52,0,0,0,0,0,0,DoS Hulk
53,20.0,141,33,33241,55904,1201,34,299.73,776,81,71.39,99992.74,4119.71,3461.19,4144.49,1,0,0,0,0,0,BENIGN
445,459.0,127,136,32066,19565,49,44,246.55,209,50,436.34,668205.09,12644.94,1529.31,4794.37,0,0,0,1,1,0,BENIGN
8080,72.0,47,24,36024,76049,284,65,148.38,942,15,116.94,878325.49,46599.28,9695.77,4334.2,0,1,0,1,1,0,BENIGN
21,70.0,29,175,8856,53053,1155,6,235.57,789,49,448.02,570808.04,46257.98,7805.96,1644.35,1,0,0,0,1,0,BENIGN
21,1856.0,120,73,23343,57427,1138,34,57.06,6,36,318.76,392645.85,40006.21,4828.04,2139.94,0,1,1,0,0,0,PortScan
445,3977.0,107,162,42417,66417,1319,24,299.57,1293,16,354.88,755588.72,23486.99,9373.12,387.47,0,0,0,1,0,0,DDoS
8080,200.0,6,168,27262,29412,1179,18,231.42,557,98,94.31,584688.81,19856.07,8171.32,1290.23,0,0,0,1,0,0,BENIGN
21,38.0,142,170,22871,35317,128,47,215.93,868,24,217.86,133058.14,49957.03,1421.82,1422.38,0,0,0,0,0,0,BENIGN
53,2696.0,21,119,6857,61683,746,97,273.01,1298,60,418.29,353772.08,24133.82,8799.76,232.26,0,0,0,1,1,0,DDoS
443,79.0,110,88,5889,61914,1252,17,398.3,1198,55,38.7,254660.71,48047.32,4372.37,2959.91,0,0,0,0,1,0,BENIGN
445,26.0,12,66,3590,75372,536,29,348.13,745,46,183.61,960800.58,26348.81,1971.59,3821.04,0,0,0,1,1,0,BENIGN
21,76.0,111,107,34278,38874,1366,9,58.03,694,76,132.82,606115.46,41413.41,3929.01,4194.85,0,0,0,0,0,0,BENIGN
443,34.0,42,173,14788,89630,560,79,276.77,636,78,229.06,302417.1,5433.59,5457.14,3375.38,0,1,0,1,0,0,BENIGN
80,87.0,10,163,33771,61790,1436,14,78.45,1324,38,176.49,426553.91,20604.24,3888.53,3102.26,1,1,1,0,1,0,BENIGN
22,18.0,34,97,42513,48754,693,63,254.11,274,5,130.04,80413.13,12568.27,6419.23,2122.12,0,0,0,1,1,0,BENIGN
445,1182.0,39,199,19920,35681,170,84,180.54,674,28,90.74,422656.5,9006.01,8771.25,3178.19,0,0,0,0,1,0,DoS Hulk
80,16.0,36,85,1401,95824,1484,26,145.23,359,22,492.85,388247.72,33571.31,2484.35,2857.23,0,0,0,0,1,0,BENIGN
8080,1374.0,23,9,5673,40631,268,35,372.06,362,24,437.14,175423.17,24621.58,1933.36,3913.71,0,0,0,0,1,0,DoS GoldenEye
53,58.0,121,162,5914,49709,1490,75,330.52,344,67,473.56,970225.71,41801.14,9287.56,4446.44,0,0,0,0,1,0,BENIGN
21,234.0,75,103,33794,72656,577,19,171.02,802,5,309.21,85775.93,3089.05,8689.59,3362.43,0,1,0,0,0,0,PortScan
8080,68.0,39,44,21520,4710,828,52,147.64,429,47,353.98,71820.67,16789.32,7839.99,1417.55,0,0,0,0,1,0,BENIGN
22,1.0,133,19,46172,87331,416,9,59.84,1020,21,414.32,747173.12,49656.31,1554.27,2516.82,0,1,0,1,1,0,BENIGN
21,107.0,107,28,31837,95598,683,19,104.51,519,2,54.16,859936.92,36900.25,8642.24,629.94,0,0,0,1,1,0,BENIGN
443,136.0,2,60,326,14426,640,95,129.92,1136,72,395.0,472809.47,6236.12,9722.71,2957.18,0,0,1,0,1,0,BENIGN
21,533.0,141,46,38458,8109,1205,11,440.61,1069,76,212.08,797965.49,37239.6,2776.71,1784.24,0,0,0,0,1,0,DoS Hulk
443,30.0,144,86,48209,13467,609,99,54.65,423,38,357.99,384379.24,34888.87,3852.12,2429.32,0,1,0,1,1,0,BENIGN
443,128.0,87,177,32207,48733,1452,35,459.23,426,42,385.38,25082.18,32112.92,8900.47,961.69,0,0,0,0,0,0,BENIGN
443,5407.0,13,3,4428,52887,248,58,44.31,49,65,411.46,207833.63,42707.25,5913.54,964.61,0,1,0,0,0,0,PortScan
8080,32.0,48,134,41028,45987,66,59,72.89,115,90,493.16,10334.06,36258.23,655.47,2867.62,0,0,0,1,1,0,BENIGN
443,6.0,147,98,23168,62146,1021,3,335.89,1192,84,351.71,59133.1,31730.0,650.21,3085.68,1,0,0,0,1,0,BENIGN
22,108.0,56,24,23542,11138,957,38,375.33,483,87,129.88,65880.26,41394.02,4302.65,3141.83,0,0,0,0,0,0,BENIGN
8080,790.0,49,101,5194,53969,874,14,137.44,811,44,246.63,138769.58,31184.44,1413.09,559.37,0,0,0,0,1,0,DoS Hulk
21,284.0,90,49,22348,35643,554,33,414.27,157,74,32.45,566373.51,39931.15,563.41,3428.68,0,0,0,1,1,0,DoS GoldenEye
53,6.0,114,194,6411,95084,139,66,275.88,1333,86,161.56,754602.72,25715.28,8431.57,1627.82,0,0,0,0,1,0,BENIGN
443,10.0,105,103,41448,16663,83,91,406.77,219,2,229.06,762162.94,47234.28,1921.99,2180.91,0,1,0,0,0,0,BENIGN
21,43.0,60,192,14001,99131,64,43,139.28,794,76,449.03,295717.81,19361.63,1957.52,435.71,0,0,0,0,1,0,BENIGN
443,1559.0,99,102,23292,14102,993,10,310.78,1352,61,479.15,302471.62,10323.84,6212.3,9.53,0,1,0,0,0,0,PortScan
21,103.0,109,143,18969,76050,1356,80,291.95,486,73,383.86,743269.41,21649.77,8528.07,1733.56,0,0,0,1,1,0,BENIGN
443,5.0,96,23,21997,41189,354,63,55.37,133,29,328.11,695977.98,29775.67,1836.91,2422.69,0,0,0,1,1,0,BENIGN
80,54.0,14,19,39789,79434,1329,21,479.73,1371,77,26.4,84954.81,4243.39,5156.6,674.23,0,0,0,0,0,0,BENIGN
21,311.0,114,164,11006,92745,995,31,127.39,280,10,282.82,855267.88,21596.67,3905.72,209.42,0,0,0,0,0,0,BENIGN
53,594.0,135,114,3541,83752,1216,35,380.85,1407,40,92.57,306843.86,11166.43,729.19,2348.33,1,0,0,1,0,0,DoS GoldenEye
8080,105.0,26,17,39929,34815,209,55,182.99,1083,67,443.2,843162.93,19734.02,5802.11,2104.39,0,1,0,0,1,0,BENIGN
53,763.0,131,139,48750,39800,56,30,112.76,768,14,27.54,40204.49,21997.44,6892.35,1629.35,0,0,0,0,1,0,DoS Hulk
22,60.0,4,151,34187,33883,1101,78,436.2,973,56,70.59,92040.08,42116.73,433.58,2230.87,0,0,0,0,1,0,BENIGN
445,6944.0,126,168,28541,17870,92,20,271.41,414,18,150.63,753416.04,14059.17,2843.74,2196.18,0,1,0,0,1,0,PortScan
53,282.0,90,154,44267,1211,325,37,445.67,635,14,90.65,80706.53,37925.54,4973.41,3613.22,1,0,0,1,0,0,BENIGN
445,407.0,113,186,37208,62368,954,70,290.89,1042,55,6.6,338790.29,42101.55,8132.61,4285.13,0,0,0,0,1,0,BENIGN
80,25.0,87,90,17405,13715,1011,48,469.69,1230,12,238.01,979516.77,47123.8,3556.38,3883.72,0,1,0,1,1,0,BENIGN
22,218.0,3,68,5149,5172,1219,55,65.75,409,29,176.29,127889.88,38943.79,2672.65,1732.02,0,0,0,0,1,0,BENIGN
53,100.0,72,117,43443,76299,183,64,379.75,1398,34,128.4,157722.01,33724.31,7917.25,802.51,0,0,0,0,1,0,BENIGN
21,118.0,60,19,4383,4512,1337,18,102.22,1203,25,360.51,112520.76,29011.29,9291.53,156.19,0,0,0,0,1,0,BENIGN
445,24.0,104,71,49394,59734,759,75,269.73,805,44,188.58,957488.57,26811.2,3598.19,4551.56,0,0,0,0,1,0,BENIGN
80,84.0,110,12,978,17558,888,91,217.87,27,58,431.45,453366.94,35162.8,678.99,671.98,0,0,0,0,1,0,BENIGN
8080,33.0,13,128,34006,96068,117,70,483.5,162,75,4.16,501375.91,17220.32,5487.67,3081.73,0,0,0,1,0,0,BENIGN
53,46.0,8,188,25569,53346,290,18,465.58,946,85,121.82,300464.82,24378.63,5203.24,1020.3,0,0,0,0,1,0,BENIGN
443,51.0,103,170,9469,72577,1129,17,167.82,900,98,469.55,11777.31,14450.43,9277.85,3234.28,0,0,0,0,0,0,BENIGN
22,31.0,105,19,10658,19333,121,45,368.6,906,13,441.81,86088.28,48158.71,2501.95,13.76,0,0,0,0,1,0,BENIGN
80,721.0,118,98,13353,94442,1354,98,142.69,864,41,402.92,3771.73,23516.37,2176.93,1821.07,0,1,0,0,0,0,DoS Hulk
21,5.0,67,43,19402,24723,84,52,70.32,542,35,415.88,951282.99,22105.23,7676.97,4112.39,1,0,0,0,1,0,BENIGN
8080,67.0,147,180,16009,67062,558,50,204.5,1146,49,137.91,635148.62,18054.76,3917.75,1990.7,0,0,0,0,1,0,BENIGN
21,35.0,16,95,27205,41261,565,52,350.21,1295,6,60.66,78378.66,3115.43,6947.51,2699.92,1,0,0,0,0,0,BENIGN
21,556.0,116,58,1398,70764,412,78,190.75,752,94,151.66,271190.24,4661.72,7107.63,1314.3,0,0,0,0,0,0,BENIGN
445,986.0,95,177,5058,34311,1392,92,181.58,1320,40,193.39,796392.47,25144.57,1611.88,2183.59,0,0,0,1,1,0,DoS Hulk
445,161.0,80,61,6436,93658,331,59,30.04,612,28,250.36,223239.47,44510.18,9068.69,1209.05,1,0,0,1,0,0,BENIGN
22,25.0,107,48,37206,16838,238,19,319.24,55,4,84.09,626263.08,35433.47,6518.55,570.1,0,0,0,1,0,0,BENIGN
8080,1118.0,47,47,18793,62790,1249,83,161.45,1047,68,212.94,316762.33,22929.56,7778.18,2647.51,0,0,0,1,0,0,FTP-Patator
22,5765.0,146,37,3894,77006,829,75,210.46,887,32,245.7,324775.94,5645.26,7633.17,2051.78,0,1,0,1,1,0,DoS Hulk
443,37.0,145,75,31549,27051,869,6,444.68,1017,56,219.27,821507.01,39895.56,2620.05,3129.14,0,0,0,0,1,0,DoS Hulk
445,1087.0,54,31,20548,69003,1490,89,132.76,161,8,41.91,312721.83,24470.64,3999.22,506.98,0,0,1,1,1,0,DDoS
22,74.0,82,32,48323,314,1082,61,449.71,199,86,155.38,74197.11,29216.97,469.19,1945.18,0,1,0,1,1,0,BENIGN
80,920.0,68,2,16008,39697,440,1,418.24,474,0,207.78,544263.51,45127.64,9970.92,188.26,0,0,0,0,1,0,DoS GoldenEye
443,84.0,57,50,18572,33559,86,69,433.19,1358,93,162.01,234261.4,39298.23,3901.83,3881.31,0,0,0,0,1,0,BENIGN
445,21.0,129,65,19919,93422,130,63,443.96,1209,85,236.02,434160.85,14046.88,3995.62,4353.73,0,0,0,1,1,0,BENIGN
21,187.0,1,98,1275,49799,1123,50,89.37,334,28,361.99,122266.78,12910.68,1134.18,2921.76,0,0,0,0,0,0,BENIGN
22,58.0,23,56,5766,60507,58,96,219.88,1072,89,139.58,181885.68,5929.2,9132.79,752.02,0,0,0,0,1,0,BENIGN
445,219.0,84,153,16532,46908,747,4,74.8,9,79,436.17,309486.73,29582.98,3471.49,1835.68,1,0,0,0,1,0,BENIGN
445,204.0,76,94,5185,34296,1451,30,53.48,1411,18,437.21,629187.78,33672.41,2451.61,3612.27,0,0,1,0,1,0,BENIGN
22,1186.0,23,93,46614,84891,160,38,428.16,1389,57,495.73,278819.36,41346.89,2530.99,1755.19,0,1,1,0,1,0,PortScan
21,204.0,101,151,7128,78640,741,86,482.57,192,51,77.92,286521.87,13047.06,965.48,2032.73,0,0,0,0,0,0,BENIGN
8080,1174.0,140,146,10333,23550,891,88,166.41,337,73,250.32,118418.69,6432.44,8746.83,4043.66,0,1,0,1,0,0,PortScan
443,1311.0,50,196,27139,52659,499,39,88.52,260,81,190.93,483238.15,39256.95,1175.4,3328.09,0,0,0,1,1,0,Web Attack
8080,49.0,29,172,39602,16694,261,59,251.36,145,18,95.98,894275.16,44727.6,9713.66,509.91,1,1,0,0,1,0,PortScan
22,27.0,59,17,29626,36586,792,62,350.58,1128,53,202.5,230522.76,24755.96,1271.79,495.8,0,1,0,0,1,0,BENIGN
443,54.0,100,130,4356,337,700,38,485.18,1019,41,440.08,305875.97,27156.66,4483.47,2931.38,0,0,0,1,0,0,BENIGN
8080,14.0,44,49,8175,29127,438,31,287.23,603,25,148.06,505928.01,38710.71,8977.92,1341.81,0,0,0,0,1,0,BENIGN
8080,202.0,18,199,3008,47706,427,45,433.48,24,69,131.5,817315.74,29750.06,3356.19,4970.82,0,0,0,1,1,0,BENIGN
445,432.0,64,110,31031,53939,961,47,342.67,352,45,475.62,770497.66,30839.61,1817.28,546.72,1,1,0,0,0,0,PortScan
53,69.0,148,144,43442,33356,258,17,188.92,331,50,465.88,387589.64,33231.58,3306.07,2283.21,0,0,0,0,1,0,BENIGN
21,55.0,134,197,14936,83567,1163,28,48.87,858,46,34.68,946756.17,5038.8,8125.99,2633.51,0,0,0,1,0,0,BENIGN
80,45.0,81,180,14351,18452,1067,72,263.26,842,18,110.27,889870.18,10665.1,4544.97,4997.94,0,0,0,0,1,0,BENIGN
443,33.0,15,141,2075,99291,756,78,297.43,109,25,171.12,920148.39,18812.16,9299.87,1070.19,0,0,0,0,1,0,BENIGN
21,1215.0,75,125,23345,20592,787,1,492.82,447,0,66.13,261534.64,22813.97,5315.67,2676.61,0,0,0,0,0,0,DDoS
8080,3032.0,37,15,16916,15027,1454,85,267.0,527,61,96.62,973099.99,6642.1,101.63,1661.72,0,1,0,0,1,0,DoS GoldenEye
443,135.0,30,172,38832,55750,947,5,135.87,377,95,498.7,167932.93,14208.21,2582.21,2469.78,1,1,0,0,1,0,BENIGN
22,62.0,69,52,26644,87255,165,54,55.07,908,13,267.06,645239.62,27663.95,5565.27,2720.57,0,0,0,0,1,0,BENIGN
53,49.0,134,175,23110,22322,331,17,423.54,141,30,44.15,463822.29,17943.98,5039.98,4262.96,0,0,0,1,1,0,BENIGN
53,18.0,110,163,7233,71667,1265,90,398.89,1392,76,143.88,211396.58,47933.49,6071.84,2815.78,0,0,0,1,0,0,BENIGN
80,260.0,134,58,31696,97504,194,29,389.62,1259,94,24.69,562294.52,16363.58,4426.09,4217.63,1,0,0,0,0,0,FTP-Patator
21,79.0,10,107,39777,53819,773,78,479.98,1021,44,467.91,562516.59,44854.71,5700.14,2379.62,0,0,0,0,0,0,BENIGN
21,112.0,20,138,21486,94857,213,9,319.73,271,77,467.32,982631.5,41554.24,4633.91,1022.61,0,0,0,0,1,0,BENIGN
80,78.0,30,147,34917,67866,42,82,363.61,695,74,347.82,642711.27,38818.87,5850.42,2442.14,0,1,0,0,1,0,BENIGN
53,6.0,22,97,22847,22171,1338,17,143.26,400,65,316.48,9208.01,39948.23,8583.4,2957.92,0,0,0,0,1,0,BENIGN
443,916.0,116,168,35771,33093,246,90,171.96,897,24,86.05,419713.43,14900.73,3267.23,4999.4,0,0,0,1,0,0,DDoS
80,122.0,14,116,23947,1175,921,10,367.38,1295,33,81.05,161759.63,6044.22,4155.26,4450.42,0,0,0,1,1,0,BENIGN
8080,68.0,17,119,45114,33334,1142,45,415.09,804,30,331.24,13962.7,44234.01,5864.57,852.38,0,0,0,0,0,1,BENIGN
443,57.0,15,152,29506,15675,1355,84,316.42,1232,87,276.38,276452.73,1395.54,1395.31,853.94,0,0,0,0,1,0,BENIGN
22,578.0,89,84,15981,59170,489,24,100.4,769,60,22.21,67316.6,9451.87,8286.12,2405.59,0,0,0,0,1,0,DDoS
21,1273.0,66,26,29137,84414,675,96,321.54,77,11,180.6,429566.13,46912.64,5858.72,4772.14,0,1,0,0,1,0,PortScan
8080,135.0,75,146,33671,69706,473,73,203.3,400,1,482.8,142584.32,9159.4,7932.27,2225.16,0,1,0,0,0,0,BENIGN
21,77.0,6,39,333,96526,314,42,266.34,1470,43,261.66,463166.31,34949.01,6764.74,4349.72,0,0,0,0,0,0,BENIGN
22,16.0,137,103,44543,92056,662,20,226.8,835,61,46.63,86827.68,25914.59,68.01,3833.72,1,0,0,0,1,0,BENIGN
22,265.0,97,158,46225,68740,697,10,257.35,968,67,97.35,206863.39,23010.95,6762.37,699.72,0,0,0,1,1,0,BENIGN
22,50.0,115,116,8414,10982,821,70,430.42,439,27,485.55,974267.27,18512.91,4064.4,2469.19,0,0,0,0,0,0,BENIGN
22,1890.0,49,45,3975,81714,1074,59,323.15,125,52,342.38,170251.41,4099.1,6048.27,4170.39,0,0,0,0,1,0,DoS Hulk
22,48.0,8,22,11080,90734,239,99,100.11,682,53,153.45,655222.39,37756.96,8210.73,2503.19,0,0,0,0,1,0,BENIGN
53,52.0,62,99,14758,17618,561,54,48.46,51,70,55.86,317506.11,25545.1,9842.01,1365.03,0,0,0,0,1,0,BENIGN
80,1679.0,20,62,18720,69654,268,73,469.32,79,75,347.82,186531.73,6402.64,4034.28,3848.94,0,1,0,0,0,0,PortScan
53,1477.0,79,123,8864,88756,1317,82,433.62,1104,49,58.07,677686.81,42439.32,8922.64,4016.0,0,1,0,0,1,0,PortScan
445,14.0,112,33,14678,86145,848,65,218.44,131,32,30.9,153830.08,3707.86,5450.79,69.1,0,0,0,0,1,0,BENIGN
8080,69.0,130,66,9111,49371,895,22,164.66,1130,71,75.87,528406.91,44127.89,9983.9,3216.62,0,0,0,0,1,0,BENIGN
445,20.0,126,20,859,4961,87,56,59.91,229,8,20.09,713526.38,24971.29,8411.56,729.77,0,0,0,0,1,0,BENIGN
445,217.0,38,100,45663,5047,1310,94,80.27,1388,51,349.51,662220.34,39292.53,6089.61,3762.17,0,0,0,0,0,0,BENIGN
443,77.0,12,38,2908,10622,561,98,488.13,1086,60,14.39,982275.91,28561.89,2249.44,1169.15,0,1,0,0,0,0,DoS Hulk
443,28.0,10,63,48835,72390,478,29,200.67,952,63,454.16,852652.24,45449.79,908.73,2091.32,0,0,0,0,1,0,BENIGN
21,743.0,87,154,12497,6743,669,68,283.04,1272,15,456.99,158121.17,5333.4,8210.75,4041.97,0,1,0,0,1,0,DoS Hulk
80,265.0,42,22,5773,10501,1453,68,228.85,523,44,297.9,759100.75,781.84,56.78,3182.11,0,1,0,0,1,0,PortScan
80,122.0,100,19,10312,48199,1495,87,493.0,1297,77,312.58,119061.17,31261.31,3861.76,4535.63,0,1,0,0,0,0,BENIGN
21,75.0,22,96,14930,66314,926,59,221.55,433,78,25.29,527230.85,30286.13,6860.21,446.13,0,0,0,1,1,0,BENIGN
53,254.0,21,187,10822,76170,1473,8,386.57,1488,69,265.15,398186.19,40846.17,1033.47,3365.28,0,0,0,0,0,0,DoS GoldenEye
22,196.0,92,184,32973,5341,849,98,437.05,315,70,54.04,537234.94,13328.54,9194.29,584.72,0,0,0,1,1,0,BENIGN
80,82.0,147,92,10658,94021,219,1,354.61,816,51,5.19,945292.3,21963.02,4609.38,3459.62,0,0,0,0,1,0,DDoS
445,14.0,137,185,30713,97515,632,24,420.0,1211,2,332.65,928849.11,42854.75,8653.45,2814.52,0,0,0,0,0,0,BENIGN
445,1227.0,61,88,21423,86549,554,99,248.98,12,97,360.47,751076.59,25938.19,9108.44,4895.94,1,0,0,0,0,0,DoS Hulk
53,56.0,87,137,28359,72378,1012,80,265.79,1211,93,344.49,428943.71,31412.09,7816.66,2208.62,0,0,0,0,0,0,BENIGN
21,31.0,145,186,11622,21344,577,29,277.47,823,9,83.72,222103.88,16050.26,8702.82,1374.42,0,0,0,1,0,0,BENIGN
8080,66.0,146,140,24712,74180,1437,48,245.44,532,51,106.4,199989.93,15154.13,5892.3,742.17,0,0,0,1,1,0,BENIGN
53,243.0,37,143,29282,40650,1264,56,321.21,1357,93,231.86,643628.54,15447.35,3387.02,2682.8,0,0,0,0,1,0,BENIGN
445,6.0,126,6,25192,85809,167,71,310.35,66,74,109.74,291920.32,37265.68,4756.93,1552.41,0,0,0,0,0,0,BENIGN
8080,307.0,90,85,4451,55967,762,71,269.22,2,59,214.55,273323.06,34410.61,9597.44,2307.03,0,0,0,1,1,0,BENIGN
8080,1060.0,57,179,46168,13442,1147,56,266.01,1190,47,33.0,915660.82,18041.1,9415.44,1553.27,0,0,0,0,0,0,DDoS
22,210.0,57,161,18373,84960,1005,53,278.68,608,71,103.83,255856.16,36550.4,5359.99,3341.7,0,0,0,0,0,0,BENIGN
