Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Label
80,34.0,45,126,1711,5968,855,43,151.38,659,14,281.61,663680.18,47492.7,89.45,2774.17,0,0,0,1,1,0,BENIGN
21,19.0,79,42,14945,51193,194,6,389.52,1371,29,217.35,626117.15,16038.46,6561.1,4606.36,0,0,0,1,1,0,BENIGN
80,64.0,24,62,43365,98986,1041,45,352.3,403,90,480.85,495872.82,39544.7,3207.15,3572.53,1,0,0,0,1,0,BENIGN
21,561.0,17,94,4077,64109,1050,14,39.79,1278,66,152.67,703500.96,17740.34,7830.86,2818.51,0,0,0,0,1,0,DoS Hulk
80,2705.0,17,28,37898,50147,148,78,334.74,341,38,42.29,17820.39,14707.62,3734.6,3211.96,0,1,0,0,1,0,PortScan
8080,59.0,29,42,26049,15662,815,55,53.84,473,83,494.15,847124.15,40027.44,5117.87,593.67,0,0,0,0,1,0,BENIGN
21,225.0,26,11,28818,10509,1207,72,52.13,88,55,337.69,450277.19,508.49,4981.73,2216.22,0,0,0,0,1,0,BENIGN
21,7.0,77,162,46075,43722,874,90,205.12,218,50,386.77,578892.74,28656.97,970.35,301.93,0,0,0,0,0,0,BENIGN
443,1127.0,36,73,10921,91378,1360,95,288.79,919,9,125.93,857089.39,18876.72,2343.91,3012.22,0,0,0,1,1,1,DDoS
21,69.0,89,129,36651,44246,478,42,258.11,1121,10,143.67,57124.76,20870.47,5011.69,1284.96,0,0,0,0,1,1,BENIGN
53,2400.0,50,37,37166,89153,52,5,215.37,1063,68,115.95,907020.56,26555.72,6443.55,1219.97,0,0,0,0,1,0,DoS Hulk
445,22.0,120,191,23146,38876,109,22,112.41,250,9,498.37,352252.8,6070.99,4581.06,1252.87,0,0,0,1,0,0,BENIGN
80,3013.0,92,73,47720,98762,971,95,271.44,637,61,93.06,501238.81,45595.32,7621.51,4524.65,0,0,0,1,1,0,Web Attack
445,2629.0,66,106,5709,86771,1359,75,436.61,1281,98,58.66,571678.87,4032.94,5444.0,366.93,0,1,0,0,1,0,PortScan
445,1057.0,97,45,6960,12226,640,26,403.27,837,94,466.62,271000.03,15273.06,3683.6,249.25,1,0,0,0,1,0,DDoS
21,93.0,137,24,49330,54802,342,16,207.8,17,13,319.81,833108.29,11401.59,2803.14,218.21,0,0,0,0,1,0,BENIGN
80,34.0,87,13,5451,84183,731,32,307.86,232,31,497.18,463294.08,24460.9,5381.01,3663.28,0,0,0,0,1,0,BENIGN
80,6630.0,1,184,28006,76252,75,95,438.64,1422,47,462.42,927420.4,7366.53,5836.77,4706.44,0,1,0,1,0,0,PortScan
443,184.0,48,129,11334,8468,1339,47,51.67,85,13,481.51,580138.69,20756.52,7085.45,1870.9,0,0,0,0,0,0,BENIGN
443,9.0,13,187,23646,24537,1326,1,74.84,655,89,57.67,169070.86,46101.35,4398.75,2658.56,0,0,0,0,1,0,BENIGN
22,137.0,79,70,11563,3102,139,34,293.37,424,50,51.81,18834.01,9249.55,2440.98,1242.7,0,0,0,0,1,0,BENIGN
443,2026.0,76,146,40401,35358,1231,48,494.41,1238,74,404.29,580686.19,18966.43,1524.68,1716.7,0,0,0,1,0,0,DoS Hulk
21,423.0,120,12,25058,98262,307,52,214.88,888,9,105.32,197983.52,33445.64,2016.12,1395.76,1,0,0,0,1,0,BENIGN
80,1116.0,111,96,1494,45998,838,11,132.48,1252,47,274.08,829116.68,1234.67,4835.97,3026.91,0,0,0,0,0,0,DDoS
53,46.0,42,158,13129,19092,1094,68,307.16,1346,92,34.94,715851.37,10204.0,4896.08,3282.62,0,0,0,0,1,0,BENIGN
8080,74.0,14,159,20751,64158,1063,91,377.92,534,8,93.85,965245.25,32287.89,6202.9,3439.74,0,1,0,0,1,0,BENIGN
53,2113.0,43,39,13288,42731,1293,85,302.81,1001,40,260.98,55652.35,41867.31,538.4,2118.3,0,1,0,0,0,0,PortScan
22,36.0,115,109,24831,16793,1036,32,54.7,688,27,179.85,792351.72,47858.14,6370.16,4557.54,0,0,0,0,0,0,BENIGN
21,126.0,37,67,23738,79154,1339,59,241.73,1031,84,99.36,479431.38,29807.58,9573.68,900.52,0,0,0,0,1,0,BENIGN
80,328.0,120,22,39646,5915,869,40,22.89,551,39,377.81,154688.82,354.43,3886.15,1733.21,0,0,0,0,0,0,BENIGN
8080,32.0,83,186,30783,34791,973,80,121.8,130,18,449.1,664451.18,6220.73,2970.48,4392.3,0,0,0,1,0,0,BENIGN
8080,523.0,56,1,27646,37094,545,86,303.18,1393,40,305.28,936391.41,17213.65,6064.79,3381.17,0,1,0,0,0,0,PortScan
8080,214.0,89,87,4254,91320,1248,15,203.49,431,77,489.2,95779.37,8812.78,2973.86,1042.29,0,0,0,1,1,0,BENIGN
22,69.0,72,117,42199,63635,469,47,45.24,1427,13,72.47,194405.32,38830.86,9139.69,3501.95,0,0,0,0,1,0,BENIGN
80,178.0,67,34,46226,30357,1032,65,487.52,781,61,345.38,710716.93,38881.9,3061.06,1866.82,0,0,0,0,1,0,BENIGN
445,1534.0,38,154,4043,2654,1121,20,268.31,773,51,8.89,287981.45,6679.0,9763.45,3501.54,0,1,0,0,0,0,DoS Hulk
443,16.0,89,162,49001,67853,497,82,498.1,1188,32,99.2,94922.8,40968.24,690.51,1317.9,0,0,0,1,1,0,BENIGN
443,108.0,133,7,43869,62700,944,98,86.28,1042,83,460.47,786115.43,49686.43,4215.81,251.1,0,0,0,1,1,0,BENIGN
22,7174.0,47,89,7331,63894,276,21,382.35,96,34,256.54,472194.93,30636.93,6705.64,2868.78,0,1,0,1,1,0,PortScan
8080,365.0,122,39,34858,74133,234,20,477.74,809,77,392.9,741814.54,16652.82,7862.31,3543.05,0,0,0,0,1,0,BENIGN
445,145.0,131,147,19234,89852,1173,68,375.88,1391,95,300.85,849586.58,42891.29,6008.29,4326.23,0,1,0,1,0,0,BENIGN
445,275.0,69,38,7478,82453,346,3,404.71,1219,53,40.32,411971.62,37209.19,7028.26,1872.96,0,1,0,0,0,1,BENIGN
8080,75.0,8,13,7790,87904,214,36,431.13,46,75,249.77,228493.4,28036.84,6967.42,2821.38,0,0,0,0,0,0,DDoS
443,391.0,10,146,38835,41592,107,76,423.31,1348,71,15.17,568178.87,19863.46,2723.51,4083.14,0,0,0,0,1,0,Web Attack
80,196.0,92,146,27813,53691,466,48,104.46,1147,26,361.54,470015.78,26760.11,1871.86,3505.18,0,0,0,0,0,0,BENIGN
21,13.0,11,135,20987,50972,252,94,350.65,1117,19,181.29,107959.86,15108.79,6768.55,1909.71,0,0,0,0,0,0,BENIGN
443,385.0,27,65,46753,60737,296,14,458.49,1316,22,119.16,487155.47,14757.03,338.69,2206.92,1,0,0,1,1,0,DoS GoldenEye
445,78.0,57,76,973,90390,652,76,20.33,288,61,277.94,588584.95,29374.62,417.79,3079.0,0,1,0,0,1,0,PortScan
80,310.0,99,139,26057,25679,1295,82,427.29,1109,55,105.83,694750.09,11254.69,3435.48,4071.04,0,0,0,0,1,0,BENIGN
53,522.0,66,84,14353,29474,1334,59,220.98,1196,7,476.43,75839.65,4903.47,8900.9,917.77,0,0,0,1,1,0,Web Attack
443,40.0,71,10,32656,22755,1114,41,492.21,1445,56,94.89,283959.42,5880.49,5438.11,4266.36,0,0,0,0,0,0,BENIGN
8080,72.0,106,129,33135,62208,391,23,186.31,1311,45,496.99,985702.48,38631.65,7242.72,3992.07,0,0,0,0,1,0,BENIGN
53,120.0,59,54,27525,46176,993,96,264.69,909,90,131.96,563774.48,33507.38,7567.13,2516.96,0,0,0,0,1,0,BENIGN
8080,111.0,1,131,16918,27023,1118,38,23.96,1209,5,137.83,849920.95,39612.95,6895.24,4227.64,0,0,0,1,0,0,BENIGN
53,138.0,22,44,47663,71842,1272,86,46.0,911,17,222.46,104778.66,39963.87,6870.35,4593.65,0,0,0,0,0,0,BENIGN
443,37.0,116,131,28494,15315,1468,56,233.55,719,5,439.57,735668.17,35263.02,8395.73,692.27,0,0,0,1,1,0,BENIGN
8080,1330.0,37,189,653,66801,623,36,325.66,185,49,233.82,990470.28,20070.94,8435.61,2112.48,0,1,0,0,0,0,PortScan
22,20.0,73,172,9739,91490,925,20,343.12,1278,5,374.18,809213.83,2085.23,3950.68,1651.99,0,0,0,0,1,0,BENIGN
80,2801.0,105,169,17823,9739,695,58,185.01,466,42,55.61,173320.32,6377.55,8410.05,3938.06,0,0,0,0,1,0,DDoS
80,42.0,120,166,40123,52917,587,19,366.72,463,50,378.85,743935.46,2733.94,5198.95,3366.26,0,0,0,0,0,0,BENIGN
443,53.0,49,111,38159,12135,441,74,92.85,272,74,160.76,823746.97,38608.04,3703.7,3206.38,0,0,0,0,1,0,BENIGN
21,883.0,107,134,32911,2022,855,86,241.54,1155,86,143.95,524788.52,4848.08,9011.93,3375.94,0,1,0,1,0,0,PortScan
443,20.0,13,26,206,25404,657,83,119.07,244,75,385.75,365068.49,29840.15,1645.59,2799.0,0,0,0,0,1,0,BENIGN
443,87.0,110,28,42659,19474,358,32,382.28,687,95,187.53,856792.27,27496.44,5220.28,3683.33,0,0,0,0,1,0,BENIGN
445,5.0,84,192,14637,56868,319,49,436.16,355,63,330.64,328440.02,35591.46,9714.79,2287.32,0,0,0,0,0,0,BENIGN
8080,53.0,62,143,36753,32709,891,23,64.09,773,86,208.81,60602.45,45079.17,1350.19,4074.57,1,0,0,0,0,0,BENIGN
21,90.0,39,56,44795,43322,935,17,173.52,653,76,127.89,474274.64,11098.77,4030.88,2442.26,0,0,0,1,0,0,BENIGN
21,129.0,108,25,40178,60538,502,89,286.21,222,79,320.93,969754.93,45263.0,9708.14,2245.55,0,0,0,0,1,0,BENIGN
21,60.0,85,103,12828,48778,951,57,23.1,411,20,405.85,823485.84,14245.77,9949.6,1082.65,0,0,0,1,0,0,BENIGN
21,0.0,145,137,39833,32113,501,99,135.74,730,93,419.44,962330.9,23643.15,1503.61,3124.55,1,1,0,0,1,0,BENIGN
8080,446.0,86,56,8999,36396,1120,49,351.39,850,72,221.44,857379.89,3986.71,459.89,2889.57,0,1,0,0,0,0,PortScan
53,115.0,147,112,14957,6958,49,43,211.87,1228,44,79.57,150226.87,41795.25,3679.73,2456.2,0,0,0,0,1,0,BENIGN
21,95.0,1,7,19885,42701,489,61,22.52,1123,80,257.85,943935.61,38747.44,906.09,2710.14,0,1,0,1,1,0,BENIGN
53,116.0,73,35,6157,27669,558,14,89.45,989,98,454.46,243600.33,30884.86,3384.58,2015.32,0,0,0,0,0,0,BENIGN
443,91.0,141,71,17168,205,117,88,452.35,826,76,302.76,376550.56,28782.75,196.12,1385.03,0,0,0,0,1,0,BENIGN
21,21.0,50,75,46301,50989,167,11,29.82,1441,44,404.49,148122.43,41646.31,5279.12,4805.47,1,0,0,0,0,0,BENIGN
80,315.0,50,151,45770,14334,488,42,451.24,1455,67,105.46,929378.87,46564.92,8342.54,3132.02,0,0,0,0,1,0,BENIGN
53,1618.0,142,189,21854,66229,403,43,114.86,1486,53,177.18,771608.85,18795.25,2890.29,1253.71,0,0,0,1,0,0,DoS Hulk
445,2036.0,28,32,44573,52686,246,37,138.92,1462,73,47.28,529227.71,35729.28,4699.13,3098.84,0,1,0,1,0,0,DDoS
443,87.0,89,31,12125,62436,594,90,194.08,1439,3,378.02,345705.37,39306.65,7707.55,1742.47,0,1,0,1,0,0,BENIGN
22,796.0,73,31,23659,3442,248,68,400.76,91,28,264.16,943387.43,43939.37,5254.86,1443.32,0,0,0,0,1,0,DoS Hulk
21,2.0,8,141,22454,35245,1318,98,342.92,236,87,460.22,829713.13,39340.65,9322.98,1160.82,0,0,0,1,1,0,BENIGN
443,14.0,111,193,37354,21747,1409,27,84.59,1215,20,7.44,136937.65,19872.69,2093.81,4242.57,0,0,0,0,0,0,BENIGN
53,67.0,55,162,36914,39520,89,25,127.78,965,80,279.88,622063.21,39613.49,4067.37,2019.25,0,0,1,0,1,0,BENIGN
443,547.0,101,53,3653,71857,1265,73,257.64,1026,46,164.87,425959.82,3965.68,7195.21,2059.55,1,0,0,1,1,0,BENIGN
443,126.0,104,193,11533,36351,1087,84,343.22,1253,11,60.46,864975.77,3759.57,2960.56,4623.44,0,0,0,0,0,0,BENIGN
445,4225.0,131,80,42376,55789,815,31,90.48,491,45,91.36,126881.03,10289.28,8055.95,1375.58,0,0,0,0,1,0,DoS Hulk
443,41.0,3,146,15254,74710,1186,17,158.36,1355,55,283.84,935830.03,1952.93,1735.18,1229.37,0,1,0,0,1,0,BENIGN
445,135.0,37,165,840,8871,271,30,306.72,1346,97,353.16,720567.72,18965.14,8125.25,1746.2,0,0,0,1,1,0,BENIGN
80,619.0,18,21,32233,33664,103,53,334.1,471,51,143.95,109034.59,29790.18,9622.63,765.27,0,0,0,0,0,0,BENIGN
22,3848.0,143,49,86,46334,1483,31,359.35,588,21,265.75,260294.2,15114.63,7651.02,1922.03,0,0,0,0,1,0,DDoS
443,129.0,84,171,17387,49093,820,7,84.4,820,7,403.35,906880.86,6767.62,9360.08,2478.02,0,0,0,0,0,0,BENIGN
22,234.0,1,83,46384,8417,1491,6,182.88,673,98,138.15,510067.8,18892.06,1730.92,3505.05,0,1,0,1,1,0,PortScan
80,74.0,10,154,16525,32036,231,45,289.68,426,9,181.18,164900.26,12354.65,960.05,2713.92,1,0,0,1,1,0,BENIGN
80,5724.0,56,29,23721,5410,144,52,233.27,18,21,177.37,82974.56,22497.97,2815.43,2197.16,0,1,0,1,1,0,DDoS
53,35.0,3,99,41191,8062,216,94,109.48,840,60,309.07,140601.78,23846.83,8447.19,368.8,0,0,0,1,1,0,BENIGN
445,7.0,133,141,11110,30222,636,34,99.35,1448,68,400.0,228891.72,40638.82,2931.78,300.09,0,0,0,0,1,0,BENIGN
21,104.0,122,47,13076,30184,113,47,47.35,923,14,113.72,462448.28,13558.23,3981.24,4308.64,0,0,0,1,0,0,BENIGN
445,3622.0,137,115,24333,94706,1075,23,318.04,595,96,0.32,46263.97,32384.56,8947.51,4424.78,0,0,0,0,1,0,DoS Hulk
21,1578.0,62,53,977,90778,49,87,367.37,349,83,168.3,476999.46,5278.59,8955.38,1403.55,0,1,0,0,1,0,DoS Hulk
445,1064.0,12,132,36334,73305,1316,52,391.76,650,7,303.14,831102.6,9163.16,268.3,327.13,0,0,0,0,1,0,DoS GoldenEye
8080,179.0,32,81,38650,70417,1443,35,289.33,1105,65,143.22,835247.35,31383.48,5865.51,3669.7,0,0,0,0,1,0,BENIGN
445,518.0,50,35,10057,63576,1190,41,191.57,1068,51,28.18,26583.64,29041.42,4915.86,2211.29,0,0,0,1,1,0,BENIGN
21,108.0,109,187,31401,75872,1357,45,401.36,891,12,410.7,463705.15,42976.58,6603.31,4022.98,0,0,0,0,0,0,BENIGN
445,2303.0,67,147,20008,32181,1053,84,265.19,283,66,400.02,778765.91,21981.5,3689.17,155.24,0,0,0,0,1,0,DoS Hulk
445,100.0,19,83,19249,54569,1442,59,169.7,116,50,44.74,497827.65,10973.71,6913.53,3222.24,0,0,0,0,0,0,DDoS
21,168.0,14,161,81,35395,829,65,122.94,1062,52,312.4,372164.79,38676.87,4510.94,1810.35,0,0,0,0,0,0,DoS GoldenEye
445,1032.0,83,107,38508,91336,751,98,58.95,592,10,254.27,420988.51,24635.04,2378.39,901.22,0,1,1,1,1,0,PortScan
8080,40.0,140,82,37483,15165,723,80,128.95,873,25,445.56,710722.64,45160.41,8952.48,1089.52,0,0,0,0,0,0,BENIGN
80,46.0,13,32,4952,99910,980,75,468.49,1137,30,307.48,968064.55,29292.68,1414.43,189.65,0,1,1,1,1,0,BENIGN
8080,57.0,104,34,19387,15748,457,89,119.89,1066,79,316.64,930807.9,48348.39,6514.87,2028.74,0,0,0,0,1,0,BENIGN
8080,101.0,103,8,38073,97549,723,29,441.79,1018,12,73.56,281411.31,47243.0,8481.62,2367.74,0,0,0,0,1,0,BENIGN
53,43.0,79,26,49233,48087,819,68,26.16,69,26,132.33,980201.48,16332.29,8786.73,4026.49,1,0,0,1,1,0,BENIGN
21,260.0,52,65,46895,15618,1328,37,59.94,211,72,104.99,511242.57,26269.68,2702.48,4329.63,1,0,0,0,0,0,BENIGN
80,5571.0,141,59,1121,50476,311,55,403.86,1266,7,261.57,728566.41,27844.13,2909.91,4393.15,0,1,0,1,1,0,PortScan
80,30.0,11,85,49595,77547,462,25,447.18,958,37,354.53,200742.52,13231.6,8503.03,3571.4,1,0,0,0,1,0,BENIGN
53,104.0,32,120,15113,67674,1350,98,161.85,1397,59,309.53,812208.24,39375.64,2885.25,464.79,1,1,0,1,1,0,BENIGN
22,106.0,13,185,6207,81658,1464,43,386.52,929,46,1.02,504875.26,3618.74,4111.16,1332.6,0,0,0,1,1,0,BENIGN
21,255.0,90,157,4580,68932,253,97,476.48,1473,18,235.5,205260.69,37281.91,9563.82,2999.18,0,1,0,0,1,0,BENIGN
53,12.0,40,161,42460,61969,1216,37,54.85,986,17,289.62,790356.81,15320.89,9731.68,2595.37,0,0,0,1,0,0,BENIGN
80,13.0,95,114,10476,4080,933,5,174.52,172,18,458.52,671147.11,8129.18,1766.91,4509.7,0,0,0,0,0,0,BENIGN
445,6.0,28,153,25921,48898,966,47,173.25,736,92,190.4,724908.41,49398.46,4442.15,2123.0,0,1,1,0,1,0,BENIGN
80,1006.0,12,15,2410,4127,781,15,55.3,1007,66,334.12,578534.94,22539.12,755.58,1546.29,0,1,0,0,0,0,PortScan
8080,600.0,65,37,34696,90697,448,96,139.05,642,18,355.42,471996.07,46638.12,5065.72,1456.31,0,0,0,1,1,0,DDoS
53,10.0,59,106,31494,94459,1246,0,152.87,991,54,372.7,204688.53,45662.41,7877.58,3813.86,1,0,0,1,1,0,BENIGN
53,21.0,90,56,25187,19240,1243,89,187.02,562,62,70.97,378759.02,19538.07,3698.78,1062.99,0,1,0,0,1,0,BENIGN
8080,346.0,94,73,24199,37520,781,42,78.0,1206,27,185.33,602911.0,34824.93,7584.53,1941.26,0,0,0,1,1,0,BENIGN
443,18.0,29,136,16574,59514,1192,30,367.36,705,66,105.59,384328.26,4547.29,6204.61,4510.68,0,0,0,0,1,1,BENIGN
8080,29.0,92,80,20157,39689,1001,77,412.95,264,14,417.23,25608.71,41155.37,3941.25,1199.87,0,0,0,0,0,0,BENIGN
22,26.0,140,162,29314,33745,375,80,215.94,996,24,141.13,386977.54,28670.62,321.69,2699.51,0,1,0,0,1,0,BENIGN
445,18.0,92,11,37414,71282,869,70,214.51,933,48,312.22,329694.26,23674.08,2913.53,3610.73,0,0,0,0,0,0,BENIGN
443,8.0,77,194,27806,47789,680,96,44.54,175,61,28.07,324559.97,43165.9,3099.31,2854.29,0,0,0,1,1,0,BENIGN
80,369.0,23,139,40928,58023,1458,15,160.62,1367,59,200.73,891639.03,47256.15,2596.51,2523.06,0,0,0,1,1,0,DoS Hulk
80,110.0,103,36,42824,77822,1454,4,327.13,1283,55,51.42,224999.13,4692.09,4853.09,4469.26,0,0,0,1,1,0,BENIGN
445,168.0,65,74,10775,187,167,44,377.08,922,59,173.37,402407.01,46832.42,402.74,4903.03,0,0,0,1,0,0,BENIGN
21,71.0,56,49,15511,75150,521,38,395.79,1213,85,258.35,276050.73,1542.34,5894.51,1206.6,0,0,0,1,1,0,DoS Hulk
445,44.0,101,197,6797,5299,1077,99,340.97,1124,98,126.76,430922.57,24979.48,1579.1,2498.84,0,1,0,0,1,0,BENIGN
53,86.0,112,155,39271,1632,755,90,64.33,371,81,317.15,337994.7,44887.21,999.31,83.49,0,0,0,0,1,0,BENIGN
445,387.0,84,192,5808,70746,761,62,387.06,115,54,95.51,231582.78,46935.57,5501.56,4564.34,0,0,0,1,1,0,BENIGN
21,15.0,140,155,49508,97715,620,26,392.75,531,49,321.3,382989.09,28447.19,7014.13,4049.07,0,0,0,0,0,0,BENIGN
53,190.0,84,87,18209,73195,389,96,446.65,1128,15,263.36,670454.68,28780.3,2166.65,852.7,0,0,0,0,0,0,BENIGN
445,439.0,49,27,25220,30170,723,91,207.77,230,32,154.3,431282.76,32496.62,6057.71,1075.23,0,0,0,0,1,0,DoS GoldenEye
21,147.0,3,107,46823,40920,1163,41,469.17,1385,74,32.95,17689.73,37742.54,7829.09,3168.24,0,0,0,1,0,0,BENIGN
445,12.0,16,47,7005,41577,385,72,306.39,636,68,268.31,228393.09,48554.99,9885.12,1539.37,0,1,1,1,0,0,BENIGN
22,8.0,114,50,36484,8391,701,8,178.63,650,85,116.64,552682.08,14734.2,3468.96,2276.78,0,0,0,0,1,0,BENIGN
22,60.0,107,115,30890,25484,721,70,204.99,1400,59,424.29,351770.1,35741.96,8809.04,686.67,0,0,0,0,1,0,BENIGN
443,290.0,22,185,24074,35119,1429,82,252.48,386,72,338.47,106919.88,25283.48,3682.81,448.43,0,0,0,0,1,0,BENIGN
22,32.0,48,186,7847,62267,472,93,324.57,106,76,321.27,284476.41,3602.6,5715.14,490.11,0,1,0,0,0,0,DoS Hulk
22,1429.0,32,81,8822,87890,428,14,221.69,707,63,211.66,475787.39,48388.59,3276.38,4777.25,0,1,0,0,1,0,PortScan
8080,463.0,90,157,5316,72555,1043,65,188.83,187,61,51.56,104036.58,6028.6,6445.68,2105.81,0,0,0,0,0,0,DDoS
21,52.0,39,140,27899,63414,1052,74,37.54,1495,25,491.04,729000.54,7643.04,2952.07,1344.08,0,1,0,0,1,0,BENIGN
80,767.0,114,137,29344,63320,881,22,394.55,1258,4,148.23,957366.17,18114.76,6503.69,13.14,0,1,0,0,0,0,PortScan
21,1384.0,38,31,46326,49127,1104,0,426.46,848,91,160.59,764858.47,11203.47,9239.86,2640.77,0,1,0,0,1,0,DoS Hulk
80,1827.0,131,78,41038,26833,817,76,89.36,1150,42,326.19,510286.52,21860.65,6781.14,1558.34,0,0,0,0,0,0,DDoS
8080,27.0,52,4,39032,88446,1430,38,382.49,0,84,460.66,219224.24,23799.34,5223.92,2532.39,0,0,0,1,0,0,BENIGN
21,98.0,99,33,48228,40917,949,91,253.43,1260,99,238.15,801564.35,38199.58,1437.68,4553.8,0,0,0,0,1,0,BENIGN
443,65.0,24,140,15777,89147,973,42,495.19,1031,93,148.05,589715.31,35010.07,9145.59,2477.87,0,0,0,0,0,0,BENIGN
53,96.0,143,83,22557,4073,1428,50,440.63,405,64,379.96,112644.5,45565.46,516.23,4049.51,0,0,0,0,1,0,BENIGN
445,35.0,110,101,26436,43842,1463,15,494.23,1048,43,77.84,838846.55,40526.75,494.56,3860.53,0,0,0,1,0,0,BENIGN
445,93.0,31,31,42669,42780,1187,60,435.83,455,15,267.62,81905.65,15942.46,1268.17,4759.61,0,0,0,0,1,0,BENIGN
21,1062.0,75,89,9677,89501,341,45,301.47,425,84,468.93,924324.95,12845.24,3476.18,666.26,1,1,0,0,0,0,PortScan
22,28.0,84,34,24684,63432,1134,50,338.13,361,50,321.58,692239.18,14792.01,2958.25,3277.71,0,0,0,0,0,0,BENIGN
53,239.0,93,7,33024,89045,676,48,338.83,469,46,336.84,123545.19,1512.87,7589.28,3810.46,0,0,0,0,0,0,DoS Hulk
445,1519.0,136,112,2956,35965,1173,38,184.06,1245,25,144.93,290899.76,25673.02,2966.87,3017.43,0,0,0,1,0,0,DoS Hulk
443,4070.0,138,35,16032,17950,1293,46,60.25,440,8,424.35,234706.31,51.59,9343.04,3586.82,0,1,0,0,1,0,DoS Hulk
21,38.0,102,169,2288,14738,923,35,387.15,1074,7,477.9,33526.07,36292.12,3320.01,3641.3,0,0,0,1,0,0,BENIGN
445,85.0,81,53,876,70243,671,67,152.67,243,70,289.08,111862.1,40841.03,9226.14,3269.53,0,0,0,0,0,0,BENIGN
443,36.0,73,137,49975,16142,988,55,266.43,1480,50,296.37,747803.88,28212.42,1848.48,500.7,1,0,0,1,1,0,BENIGN
53,55.0,106,157,35279,43172,417,45,281.0,496,54,147.05,933759.69,7361.97,7158.44,1376.89,1,0,0,0,1,1,BENIGN
80,206.0,69,128,6404,61826,765,50,360.27,925,3,451.11,740955.12,34508.09,1108.9,4694.79,0,0,0,0,0,0,BENIGN
8080,274.0,41,179,43650,18611,1014,49,174.81,364,53,481.25,847219.44,34469.92,4366.71,2049.71,0,0,0,0,1,0,BENIGN
443,128.0,110,30,31628,96684,266,13,62.47,1163,68,438.44,845117.87,19107.99,4684.27,1089.66,0,0,1,0,1,0,BENIGN
80,486.0,144,23,30165,30160,57,80,24.16,144,47,368.85,601593.82,11162.07,3102.71,2938.82,0,0,0,1,1,0,DoS Hulk
53,8.0,114,17,41451,51703,464,7,347.56,656,53,225.7,555904.14,15573.09,776.46,575.56,0,1,0,1,0,0,BENIGN
443,42.0,101,111,1988,48907,1019,21,463.97,1031,44,425.43,589592.03,15743.76,7902.38,1494.8,0,0,0,0,1,0,BENIGN
22,54.0,124,70,23155,23950,1003,78,238.1,88,12,469.81,112898.85,15224.65,29.14,3344.44,0,0,0,0,1,0,BENIGN
8080,96.0,25,125,23944,43123,541,26,224.38,524,82,447.91,577380.31,16774.63,2990.76,2963.46,0,0,0,0,1,0,BENIGN
53,203.0,129,141,40888,84855,281,72,400.58,1263,77,460.54,678243.84,39278.73,7542.16,2991.07,0,0,0,0,1,0,BENIGN
21,38.0,125,118,45703,83562,720,18,65.69,1444,97,435.44,715738.09,47515.03,8453.95,4204.32,0,0,0,0,1,0,BENIGN
8080,3127.0,37,60,12309,74235,708,83,104.73,875,74,286.32,463043.07,25706.24,9649.74,3938.49,0,0,0,1,1,0,DoS Hulk
80,67.0,14,130,19518,27206,1194,22,372.87,1141,74,27.37,684344.17,18349.32,7658.64,3807.76,0,0,0,0,0,0,BENIGN
443,1963.0,32,134,12435,57706,324,27,169.68,462,81,77.13,984004.62,41771.58,9731.84,3722.77,0,0,0,1,1,0,DoS Hulk
53,393.0,45,58,24598,58908,891,34,154.5,1209,63,312.61,960114.25,16515.63,826.34,2275.59,0,0,0,1,1,0,BENIGN
21,7.0,122,26,8809,78423,962,28,230.69,475,64,117.51,103646.43,10716.64,9502.69,491.16,0,0,0,1,1,0,BENIGN
53,27.0,65,59,20384,64272,1030,40,23.76,464,94,11.2,595624.14,15942.78,1400.79,3250.91,0,0,1,1,1,0,BENIGN
8080,15.0,138,95,20809,91203,655,10,370.68,362,20,394.84,389963.67,663.27,6564.35,4918.83,0,0,0,1,1,0,BENIGN
22,281.0,44,166,14906,39794,1123,68,185.28,538,45,304.1,646751.29,4601.32,4666.87,4671.25,0,1,0,0,1,0,DoS Hulk
22,87.0,124,82,14773,35134,659,78,427.71,328,63,230.1,781526.02,46772.41,3737.78,4162.0,0,0,0,1,1,0,BENIGN
22,26.0,36,87,18438,51589,361,99,380.53,792,91,394.38,619626.99,8440.25,7652.28,3085.54,0,0,0,1,0,0,BENIGN
21,391.0,6,47,16208,72306,1422,7,404.95,388,36,407.21,463959.15,45318.08,9829.17,1800.04,0,0,1,1,1,0,BENIGN
22,46.0,136,145,10807,46261,1211,49,345.91,229,8,69.72,984686.51,829.82,8100.27,3957.69,0,0,0,1,1,0,BENIGN
21,68.0,56,17,9286,57789,491,51,343.6,16,59,243.61,583609.42,7040.55,1441.35,613.99,0,0,0,0,1,0,BENIGN
21,30.0,123,190,5469,3101,433,50,356.72,731,80,71.58,24524.51,46498.22,9828.79,4049.73,0,0,0,0,1,0,BENIGN
445,293.0,51,161,4723,72353,69,15,114.79,225,88,279.69,162180.24,47343.93,2562.3,3829.11,0,0,0,0,1,0,DoS Hulk
